0.11	0.43	0
0.11	0.44	0
0.11	0.45	0
0.11	0.46	0
0.11	0.47	0
0.11	0.48	0
0.11	0.49	0
0.11	0.5	0
0.11	0.51	0
0.11	0.52	0
0.11	0.53	0
0.11	0.54	0
0.11	0.55	0
0.11	0.56	0
0.11	0.57	0
0.11	0.58	0
0.11	0.59	0
0.11	0.6	0
0.11	0.61	0
0.11	0.62	0
0.11	0.63	0
0.11	0.64	0.00921332
0.11	0.65	0.130305
0.11	0.66	0.255022
0.11	0.67	0.383609
0.11	0.68	0.516335
0.11	0.69	0.653495
0.11	0.7	0.795414
0.11	0.71	0.942452
0.11	0.72	1.09501
0.11	0.73	1.25352
0.11	0.74	1.4185
0.11	0.75	1.59049
0.11	0.76	1.77013
0.11	0.77	1.95812
0.11	0.78	2.15529
0.11	0.79	2.36257
0.11	0.8	2.58103
0.11	0.81	2.81193
0.11	0.82	3.05672
0.11	0.83	3.31714
0.11	0.84	3.59525
0.11	0.85	3.89352
0.11	0.86	4.21499
0.11	0.87	4.56337
0.11	0.88	4.94335
0.11	0.89	5.36088
0.11	0.9	5.82374
0.11	0.91	6.34229
0.11	0.92	6.93079
0.11	0.93	7.60952
0.11	0.94	8.40878
0.11	0.95	9.37653
0.11	0.96	10.5951
0.11	0.97	12.2238
0.11	0.98	14.6343
0.11	0.99	19.0858
0.12	0.01	0
0.12	0.02	0
0.12	0.03	0
0.12	0.04	0
0.12	0.05	0
0.12	0.06	0
0.12	0.07	0
0.12	0.08	0
0.12	0.09	0
0.12	0.1	0
0.12	0.11	0
0.12	0.12	0
0.12	0.13	0
0.12	0.14	0
0.12	0.15	0
0.12	0.16	0
0.12	0.17	0
0.12	0.18	0
0.12	0.19	0
0.12	0.2	0
0.12	0.21	0
0.12	0.22	0
0.12	0.23	0
0.12	0.24	0
0.12	0.25	0
0.12	0.26	0
0.12	0.27	0
0.12	0.28	0
0.12	0.29	0
0.12	0.3	0
0.12	0.31	0
0.12	0.32	0
0.12	0.33	0
0.12	0.34	0
0.12	0.35	0
0.12	0.36	0
0.12	0.37	0
0.12	0.38	0
0.12	0.39	0
0.12	0.4	0
0.12	0.41	0
0.12	0.42	0
0.12	0.43	0
0.12	0.44	0
0.12	0.45	0
0.12	0.46	0
0.12	0.47	0
0.12	0.48	0
0.12	0.49	0
0.12	0.5	0
0.12	0.51	0
0.12	0.52	0
0.12	0.53	0
0.12	0.54	0
0.12	0.55	0
0.12	0.56	0
0.12	0.57	0
0.12	0.58	0
0.12	0.59	0
0.12	0.6	0
0.12	0.61	0
0.12	0.62	0
0.12	0.63	0
0.12	0.64	0.0790556
0.12	0.65	0.200147
0.12	0.66	0.324864
0.12	0.67	0.453451
0.12	0.68	0.586177
0.12	0.69	0.723338
0.12	0.7	0.865257
0.12	0.71	1.01229
0.12	0.72	1.16485
0.12	0.73	1.32337
0.12	0.74	1.48834
0.12	0.75	1.66033
0.12	0.76	1.83997
0.12	0.77	2.02796
0.12	0.78	2.22514
0.12	0.79	2.43241
0.12	0.8	2.65087
0.12	0.81	2.88177
0.12	0.82	3.12656
0.12	0.83	3.38698
